X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
25.1853700107916,49.84938652618782,66.70769028683651,60.68890466341243,90.02851445894967,65.39586659503772,74.88449227085523,99.1547895806301,97.96177785280723,DEB,784.7025902876499
20.12129845058746,59.25426462984795,41.80025771222078,63.063152797274995,92.05036185298033,70.43336163594988,79.64967743979736,116.14726014996657,107.71405533976174,AED,921.5321748385218
26.93996741267459,26.223016625773994,59.343618442948134,45.63474227696405,81.3993420810066,76.2329914923497,78.41227992692387,115.10670967458756,148.48156877293735,QWE,1040.0978083926918
22.505229688302137,54.68114173514576,50.8610048852967,49.26904597226773,81.6445136841943,125.86539313633313,72.01203200724665,168.9397011098191,135.4983517202291,DAF,815.5847571776575
17.195738529852207,52.07567947528017,45.2392615717235,51.4447879791976,90.30423601556237,61.1705975144764,74.93571559943396,167.4438572102199,107.12791372713471,ACV,909.0556474556445
24.964359181532245,42.13944450352476,38.37124170471142,67.15007712454388,51.34618277441704,81.24562486196575,79.99025882323937,103.59321165709906,140.94267131155632,OIF,998.2369539060188
22.113662973114085,60.30178537635618,55.21271021773913,50.88090571173545,110.8631027666786,61.85391842327807,74.46812951734452,113.46691128830955,118.62444033824097,QWE,913.6577425423841
12.552413729921392,31.12534329731362,52.48206360398838,51.63307346967862,113.33249644722724,102.35956124942601,78.61266684786995,145.9124753593044,126.1094068655139,OIF,971.5902370617401
15.752312043919915,59.13802339630843,40.050703126843274,42.25633335443213,127.02916627545822,97.80078435675284,77.73894297549812,127.63005268673241,126.69478382230929,ACV,883.263282427349
10.677845010330124,29.339683967690426,56.9875758173911,57.11693793857495,62.684402718937015,126.64204881083293,71.54353632547404,125.92729247648168,98.64017250115546,DAF,673.8859118717511
24.347434522124694,33.81565070475764,35.36535900487133,41.37961542011547,63.98684303180989,73.42591017064964,75.36972079571792,120.5934997554252,147.43766203521224,QWE,988.0062619042117
29.083026737332847,59.82730552342152,56.86350535922813,65.35069274705039,125.10014627839077,61.58324102209019,71.18105227150859,112.42374962152789,95.61521118255598,DEB,749.8037876896275
21.990489461065543,33.01821111740543,40.57358916529302,48.64983965943597,57.817252606751204,111.86611172667114,76.5067242959965,134.58572815771362,92.04273493666652,AED,871.4589252529117
18.58928289277755,54.26017949499213,36.25386599614345,51.56973533972652,51.58673163759495,65.73005979540694,72.16453579999055,117.31851450271238,117.79440217724279,DEB,785.6650344100334
27.690430632362258,35.832922108700664,30.858555051087656,64.78670040313496,54.947754829885824,66.50943948635599,79.63181716739734,147.80288763155227,110.2712521667553,QWE,996.7750715269018
12.643576832383914,39.33652865859308,43.56779571120694,66.23323604327419,83.5002413851232,65.74315042109355,79.26805202358587,136.0082027343734,97.00259140686013,ACV,890.3813496728637
12.263483200928446,43.296662058213215,33.68355862756465,58.952565766082756,99.31070328759282,62.24569440327076,78.07422781041295,150.81152848455486,144.9184961169185,QWE,1040.2142825337974
23.40613293476954,54.64311161676116,36.549666178126714,40.71666441936435,55.2450521934736,127.512293811225,76.45721365559633,165.22159998440668,110.96306153232574,AED,932.4411636802445
25.10443153322828,23.26994826808334,36.64820662371885,48.3140000461597,94.02546013605934,99.0186216063637,74.98986452307015,118.20172261688698,124.54230962034592,ACV,834.5294572537839
29.333247907756764,42.90397802430596,63.49885687193619,41.676158950956136,80.84698057840461,99.23475105496794,76.20320555654938,102.50165059388101,113.95746080919571,QWE,923.2070694241279
28.940123374713803,52.44253770059745,53.398649936491786,41.958961315595225,54.17410061145182,74.79789134824452,71.37822775848633,168.53749363459588,90.16482885615984,ACV,900.0819001711541
17.316870583610342,22.921122481190082,55.60042233270707,41.39599606224577,55.472770843337784,65.59597539256832,72.7178513130288,131.87222611969855,138.32691705785123,QWE,961.4653421232659
15.343831690025215,34.15855282847332,62.97928575807748,62.37845140528968,60.14517986858677,116.44442542944498,78.31251108635281,96.00432052103953,127.6168799143532,OIF,928.2453927648615
13.934872436424758,32.17463560140413,49.760230213145675,55.66660083852425,88.32268123185499,97.87987373129461,72.13164676425453,150.0722331315121,106.6709047217165,QWE,907.2546428649279
28.253665794382204,45.75776517947948,42.14736211778339,45.231517075249,88.81631699328241,86.34081101059466,76.23093790721933,124.86136243606549,92.2175818800418,DEB,804.1210146323976
26.661895376170673,22.5836969559698,63.10380655436842,64.38248930250329,123.91865002300494,106.5080728806073,71.6062363410535,119.7736470308634,116.36595961022823,OIF,843.9006197400494
22.646659729638294,39.056876620202175,57.02712351876473,46.11722140293513,78.2680622517247,98.03193879011481,74.27651051214448,91.02730856921002,147.94968724575025,ACV,897.1690465371219
23.82590804272943,61.65175388955129,44.29842985156586,68.34687730507262,114.9957680442274,128.565437191152,71.97394252389806,122.94525289406684,113.15093964434216,DAF,668.4582368935355
22.27789991206074,32.510986683398,34.01889159002745,54.298497604867435,101.15775492157067,86.8810792943917,79.87439342716287,116.53898949340083,107.98893254626879,AED,910.4187332482209
26.27795650199023,43.3344901516398,40.92867130796829,48.59473073414819,125.77246313953907,127.32157237119455,76.46236896242988,105.08911790072874,132.6821426231391,QWE,907.3841742001761
14.335389638722177,36.1042343706968,51.66945438811062,52.03432483493637,78.08190901076695,128.1894100640542,71.70206174479749,135.2400703054476,92.31248336903097,ACV,793.8769292198238
11.83429474267809,30.499800250586226,69.66744784057859,61.792739176834004,119.44304765033591,63.46386492457016,76.81438452652672,119.59428314924051,114.98519691332096,AED,882.1213589895126
24.165095884959435,35.41594752677903,50.53871293084099,47.821741654711495,81.31232564739268,97.33283226433267,71.57881002826264,104.85684097146832,115.22435431329242,DAF,695.7197380200547
19.45495957056311,60.000198400550914,55.718004554703974,56.874701995663514,119.58939149603172,73.81442053437345,71.04083035178034,115.4352692030962,98.23139733343669,QWE,865.8709813254363
21.11962076201733,48.68216660329424,35.26374198998761,61.481619840891796,94.5231586740489,89.62273959887487,79.17481773299308,157.03210649450088,103.25814982589202,ACV,924.1325010604439
13.33166353051638,65.77682019573587,36.29007554055082,62.716189792558644,75.00136126496909,85.28297426427596,75.53724645967777,163.33677506810034,90.12341058387719,AED,916.2074673641143
13.245746688046399,56.01058893299744,45.77866117697983,48.63431259690393,127.03165265020331,78.48198963269958,77.14166957868389,166.78031021832996,135.76596337478625,DAF,857.6216131984698
24.188280718410233,56.1603356383845,62.20904427323783,48.13640946759769,100.13493801427398,116.2020125830497,78.88229641296833,161.52507378872525,144.23378361524976,AED,1049.2456864100493
11.952675989297454,38.82030436889407,48.255683339616766,66.7505621190075,83.54028955038908,78.54384723513914,70.19858773159258,105.9878849985949,136.84345108400566,DAF,724.2485749971255
10.403418761197031,28.249696397424383,42.43873683386258,55.960332156535614,79.0434654555851,121.7847786212836,72.07477628851865,130.54709603771212,136.66905030826197,DEB,799.5635276525497
28.59216458187973,63.67401366706878,35.420840149627224,63.754002389367685,104.02770155984089,89.51224901709026,70.25567098962463,95.11833238621877,134.96764957392347,QWE,894.5424839082949
11.680095355535494,35.632496249403204,40.20849753106418,62.383026906959216,78.7247863341054,66.10317686921263,73.70442101816117,109.41468890468136,133.02128203916385,OIF,891.5176537572604
16.40244440397376,54.680782454601996,51.54377813735036,66.63198486173414,108.66921383548701,88.55431197754706,74.84909518198444,122.4247183878803,142.3021438511115,AED,914.7042539057384
12.760723434250918,41.211500621425714,51.396482299251616,53.08668496716088,97.84227743990243,94.91901667938944,74.13695742661967,141.81316753543962,109.75934794250801,ACV,844.1854721138596
22.13802027338047,56.42791736669372,35.22586543175532,49.79356304514796,125.57636444788842,127.62149012938372,79.9238876313566,83.82732504994438,139.59052613471096,AED,931.9697466612035
28.705516139884196,65.0972220027622,58.59765213922457,60.26858028663669,107.5685293190709,100.24200727029081,77.88420079843317,125.17366434205834,103.5562499934737,ACV,873.2269599997135
11.886980499563338,65.41278616511862,60.19515925612346,45.31725807281029,115.79666218587379,81.02427270469242,76.35654972108598,112.05375719738288,102.84978517983858,QWE,912.015674439846
13.512175275656231,23.54751553722038,32.97754225578635,42.07270632197746,57.19350133098973,118.38205023000381,75.17808325516346,91.57256133195224,121.49967893296858,ACV,802.8258832491231
20.852596031081774,44.8296017472087,38.259454584677215,53.03193661673591,119.66851628555044,86.8614834449552,75.03985242912164,163.72181591675144,103.96808387666498,OIF,927.0220322959165
24.51015373612477,44.192066725195346,61.49471653198567,50.79020544477355,93.38868918991501,85.7800160556042,78.66149240452961,162.33361006927285,127.90927703124551,DEB,947.766961381713
29.620404729256414,56.60278409539243,63.21695727872923,66.84161949585776,71.75246094128963,129.06745512219763,73.90414023342815,124.74912894342665,100.8194238997798,AED,838.7017445487653
26.429575700066145,36.84488133455952,57.57377781939338,46.55066784604937,78.10904484441036,86.89711403980347,72.36623993935713,83.15570978622696,136.2125349658336,ACV,855.0816293472993
29.007093261133583,31.312392877813753,36.506054598828314,50.42812526066733,56.62128013037701,105.48130130342676,73.6855251919961,130.62306988401323,144.35099918189792,OIF,944.8280015998599
27.231586577878986,66.08384295234892,67.40230867085563,57.69458080259495,90.18402286903606,62.63306159459488,71.02441311380078,127.15310553871367,141.36049827666966,DAF,797.2920423865661
18.652691214234636,20.186468114319393,38.4921242478068,62.799112546593065,62.67343908238224,73.97034346087815,72.85536064203448,134.83550389053215,140.1843332862446,OIF,928.0965919862971
14.377896748558372,49.97339368907288,51.197624525867376,53.345926194284445,96.43364189246238,116.98829665007378,72.17488056678461,124.75107357914837,95.8752336687677,ACV,791.3615657692812
20.264751101374088,59.5503928660134,69.94235562606816,54.27079162257352,73.72827205598054,100.56525073420357,73.71752054810648,90.5302150207604,121.46991432182972,AED,868.2333873136178
25.982713820117567,64.55636436865628,69.12444750801654,51.03173868575689,70.13321420652194,67.75745414824165,74.36231917299409,152.6324444222349,104.07868725747106,ACV,903.0553393215764
26.99132996132531,55.58685089093389,38.03771282104174,58.95254617417886,115.57537462348066,125.30092562846815,71.62214763696588,153.98136742902432,136.5509452699035,OIF,923.6032798089282
14.874432812831742,34.72907053340715,68.28336129009008,50.860481738810684,73.11808842003546,110.40077834433018,71.32906010459953,123.48523849597052,111.48798757425688,QWE,886.4924946289624
20.879726859247103,50.16250719252528,55.6042981560191,52.97197174566409,120.95459270032109,118.49732646547713,79.33357785392036,120.13150774609235,133.80515486845815,DEB,875.8973410800711
18.61391573572546,33.93913772653246,56.07545788469017,68.37961472531892,114.34463047241573,79.96412420604122,72.28105756361538,149.44809150694402,132.30770876620738,QWE,942.5056504556526
27.272034925096005,27.318080547944717,64.46716944611653,52.97876357976247,71.86763827140435,84.02712637448401,79.93503904012744,166.0428912517696,95.02476212880725,DAF,872.2585167691435
16.30376935434179,55.978951232823405,31.41300526433156,41.077709633114885,53.59122347374659,120.79113832804958,73.33732439660984,108.68658494943607,137.60062926300904,DAF,732.7966498184512
16.371325829532044,56.92154277976118,44.773629136128804,48.92557940137496,80.97812114362699,71.76260698247654,70.75011146307381,158.40813018533737,142.1029907858731,DAF,827.9444828519163
19.216426857270015,54.41881128622457,64.50598465049492,51.72170127692887,106.94482627406074,112.83539940755935,70.78074610030586,92.43458655445667,135.0197989491383,DAF,723.4210041992084
24.112978747619977,29.263374099009592,63.06927691822703,64.02703512947187,76.61948229001264,83.8197399363213,71.10571993334254,120.0934840376512,96.58567560471765,OIF,854.070435373403
20.868142838435613,51.22916584355386,53.27764570834767,42.14945631554929,99.73363575987126,112.65504518087084,71.41853207803427,133.55691162797922,139.1433285143221,QWE,945.2246617642131
13.872388827594062,65.67074603982834,68.87656325656056,61.34933668519687,119.76286144197303,79.02478994752457,76.64968387036373,163.35298290121193,92.68374124475137,DEB,872.2226872625363
26.41649072644851,31.846158352930026,62.04452447718735,59.272586207379675,114.12356831772388,88.06964862008238,74.50216047512565,163.18675926558336,94.2740220367522,OIF,929.3795173236072
13.124014536051753,68.64162052556196,66.53005226710066,44.406041628168445,127.87673736095128,78.58188020631444,78.92106866269302,161.42977048222326,91.4247476186802,DAF,837.7476483666429
10.194232699362889,36.34974306514144,67.2471390942209,63.74031065049269,80.94807827681032,120.06075696748445,73.07561830292008,111.26756623436978,101.42869931032499,QWE,854.4444272993974
29.19102208853815,60.18153166017533,48.49699221643022,47.92829711765136,127.27836804229625,87.77739758919161,72.10705564466848,118.21907432453281,133.14730261506708,AED,877.232400543988
25.41369597966142,25.449277606824708,67.83723070215048,60.23712257849475,54.99966096524546,118.6205506361312,79.71903736894225,155.39728780434206,90.58709275766753,DEB,895.3119653152831
19.461778163581098,49.45868869797099,65.51994774810512,55.082814562444575,56.18590523059204,125.34678535252252,79.51735797816364,123.75459935125787,93.20656418899979,AED,917.9237293805154
26.777813583293476,57.08363382205101,68.84936319203683,40.21941083612198,84.83955596160774,79.86616790426592,71.07705095683332,146.1621142405787,110.47289498262384,OIF,925.7540767150249
10.77938278242316,26.68134028632025,62.240011889108004,58.1761305396814,67.20405001388917,108.72295596012414,71.3040479371277,140.58689817517808,129.30241532536166,QWE,926.5953013176016
10.110514630651915,45.57577368743901,59.05261727730682,62.75601218869437,106.45666713816546,121.95319297096427,77.56207840472314,162.97909100247313,114.88842021492684,DAF,798.3711192988117
10.683219733303094,29.050170750360827,41.51129125544235,41.25374841409974,58.65276334848388,96.31453847930331,72.52489383131889,105.6981621406221,134.48817159771846,DEB,795.8554681947054
27.09359268627194,63.10199041170161,44.82486389610222,61.28890219921345,118.18437063302865,70.56702780428027,72.00553667472124,138.316426378556,105.93302159522523,DEB,785.4877647200516
13.853543076101522,38.37601136612865,30.63932988688929,53.149578293823446,53.78159537682703,77.12971738796483,72.17542200861338,109.65007104906107,97.5233973889642,QWE,853.9393049301862
19.423928328489133,54.39283216623356,43.55715694016768,67.81579656357249,118.78135031106888,81.42105948030557,70.38900403522143,149.13725306923016,104.4007387743054,DEB,780.4399728697174
16.643220811575034,48.966761317341756,69.95518707548652,48.990326998359755,87.48184023391957,103.92156180041586,76.8337237915688,99.09495651048204,125.71930485013547,OIF,925.9678979792541
20.88212885812993,52.92899314038045,34.59987900132996,43.78883547810631,128.0421992332766,117.49110951817616,78.275573150955,164.06939672908163,147.63886560107485,ACV,989.6353658448966
17.86975064199865,57.70335881184288,55.664803702220766,56.795508083841135,104.3478706657227,82.3603415787166,78.62178717935376,116.63200953868204,98.8907212626271,QWE,943.6881162516435
10.219617020277202,51.95946660329385,39.26526755859702,68.68196679724583,65.60035659296864,82.13255856361619,79.84131683733428,126.78691582613857,145.32147593736005,AED,1000.460383781556
25.62875347657338,25.948284673473246,38.63933747921713,51.61532672221601,120.47650005782076,83.37917976416621,74.63082038554325,123.26889338173919,109.48531482615118,AED,838.9994261257648
25.729705689664286,22.74133637830906,39.036406449883835,64.75255621277765,99.30733627233587,95.8277380848681,73.69507963762872,91.7125619113574,117.40705855220187,DEB,745.075566598451
29.741889516247404,49.754423738114255,53.06317402966367,69.70355754869053,120.83227042043158,129.94395227949207,79.53633339561627,140.07471665647384,108.31873161962737,DEB,840.3154799268506
22.56286356054313,37.41049179068867,62.43078123167652,44.11901383227264,87.00370667828244,118.85432155028205,74.54512086455205,134.09160644778927,95.89697627908097,QWE,900.1845084440771
15.702099669128899,67.72426143438585,56.27758181329966,50.948175061748536,91.35049407726598,114.2408004693439,77.87470349946864,154.51711450811558,107.37856072785286,QWE,985.3250702238597
14.766118775961814,51.92542412496301,51.0880258950222,56.94660254494184,67.16919345632431,82.30368897157804,77.52053180566284,112.24909314849842,135.44913303698593,AED,939.4863799655071
10.932893256524563,67.54330898522849,38.322921547555524,54.34622899152568,123.67082025857695,77.74357778469889,72.2738427258263,168.70766353391213,144.26581003324054,ACV,946.6414219822523
20.644923944382356,23.05109725294847,54.186748328353886,47.54734562730119,67.12083807239858,125.25001256708659,76.19423242217299,119.96355724792264,93.75953151513983,DEB,776.8357952701451
17.43242797206021,63.199157488058596,42.10705130498788,49.683828192065256,98.548485344913,77.64984750343686,75.56934762809585,149.18142804399614,107.20042659926563,DEB,838.0882685992622
19.455017415895906,48.81336683171474,44.53325565781096,46.70855123663813,59.152149361399864,99.58386544642093,79.37429217870874,81.6889582256704,141.93980771220873,ACV,941.7950016853124
29.249462204860887,47.11632507420737,68.71533833791528,61.14347309552511,93.61801664234797,92.4572512526496,74.6639900693369,141.37970543667157,104.07032212655702,ACV,863.1441894466816
24.30802249007204,44.5494868513737,56.98648874152754,68.22585251236721,68.67629454336246,88.22578629227137,72.75160128975223,84.74087732454184,127.32538243097059,DAF,714.855218137
22.57040030015044,69.97054250706034,54.04107614952629,51.88319387826355,122.09269754709806,61.07690248361057,73.02706969243567,147.67361424928404,99.68922081130044,DEB,812.8900541147208
17.224719503589167,62.45318182790116,43.78698597380517,47.28882126803152,121.24706146246797,65.41920436922335,78.5669180728072,108.38461556577262,102.46708302927425,OIF,912.6285039979217
19.757575261195644,44.170905737628246,68.58787949027446,62.57514098620307,86.80979468396444,99.16137255644152,73.18368267130651,168.44494331009577,113.1563281870744,OIF,953.8635420096092
27.713788539594017,52.8038592843328,66.64576289746321,50.63702982041386,83.33571412836676,85.85288741670286,78.27042818201386,165.78104887621726,139.47415993221892,DAF,918.7514720577084
19.02842545050319,61.45483637140296,59.20745475891518,55.573997129505656,64.67960076775522,76.65096534125303,77.03764255241842,97.88654662777994,123.6207590771441,AED,912.073532659668
26.08377415039189,52.69490386870806,54.39022868743197,47.73200090115336,59.59487748905328,62.37368948227377,70.46340093568382,100.85862144777849,123.46096074631629,DEB,796.9428013527306
18.473605223186393,30.204946541826637,42.10748554711197,53.837538722635784,113.91537839233249,105.91504042276404,70.40905530844032,123.33670964598795,101.15982845171447,ACV,774.8220385884209
27.096657354285455,64.24521168836748,52.18658844452563,62.092241274477914,104.94248020129952,117.17844074995199,72.7881574432912,100.63594827217334,134.77854333683737,OIF,884.0976238437294
29.18163852187685,31.49089114186781,52.71095934159558,56.32658537595586,79.88465787160865,112.51664507147842,71.31766347675838,113.4599366445283,115.8640337155444,ACV,802.2209630983615
29.059995586226975,54.215189518994436,58.438355144934036,69.99373430809267,68.14229640237006,102.2468642682934,71.07661695762386,94.6247006742757,131.76767045842948,DAF,719.6960547590689
26.519668553540374,51.78987947983676,53.19131578247627,63.71892178887556,126.49899369213787,124.78655212765284,78.08777006829317,118.8906114047465,135.98004048017748,DEB,844.82056804396
14.676646246374682,65.20243390784114,41.18937216638247,69.41154133556803,74.1346603969953,78.48582937274848,73.3632744203837,123.66277056249928,102.01203860823597,QWE,878.7407137529726
15.27446384062537,64.21182841920404,67.25279262872306,44.66139647837316,85.30809811408156,89.38924859792698,78.28289115953382,139.43725543231787,114.48250053838598,OIF,980.1235339629089
25.77391585941886,50.2575494416764,38.3744438498536,63.77884468159887,87.25100131858306,122.08653501581773,76.65228690285028,93.60314964063889,135.40054179248293,DEB,812.0979791086187
21.62411505711227,47.07897290702161,46.789502190366065,59.8867073428702,55.06318305802193,95.26834937339589,79.35506718815235,98.43804234958033,98.22080363343703,OIF,921.0542033700001
18.2104068903797,45.975522097219105,45.06103338298655,54.518230886973434,103.97345018470799,115.49449979873481,70.51591486884759,114.35409926750958,127.15385496059693,OIF,858.5520243082099
10.418313209336539,67.4598042902732,55.63283906649017,54.55011023083449,85.86514415193525,70.30803773578836,70.66255003085323,141.28700366439216,145.43916836934144,OIF,974.7922613023454
25.8473700375598,21.07271674607755,31.55873927776351,55.37975494272564,95.86113004919103,102.44424827081883,78.76024825443977,160.80792093149256,149.35766585356893,DAF,893.826944318625
16.672725629672374,43.42719372027413,69.74517251753471,61.01088385486156,54.594793201813985,123.66861149168622,76.16672736689613,97.43410265907727,110.86374328347112,QWE,894.2630066858713
21.553185842172248,52.63832220575914,46.429139015255004,62.33077287838587,92.62612205799182,128.2330464332449,78.53496063049387,93.50868889656223,96.18526148472783,DAF,714.9230201969773
27.070591860653302,50.38653362288642,69.0489426584171,53.07504338387857,64.34386986613332,62.58918424626915,77.68584721710309,87.51661364302342,128.63418916097885,ACV,909.6400581143059
21.270871336747593,56.97841602009645,67.75565052008032,47.095644711525,88.608327415676,112.60934481106219,72.02358168591782,88.28104611435418,98.2813791964123,OIF,845.1641127490592
28.633759715562316,59.47126015076003,38.01643402995366,40.47669189507966,101.02552093383787,82.53348160635379,72.27954613732545,97.96000735644272,118.33352181482458,DEB,771.9819043624773
16.845029079807595,67.0108645944735,52.63549909579746,67.0037843409364,123.97109322116525,123.0092743038395,74.98345490528733,132.49606082227155,122.05553410342192,DAF,720.3852654515003
10.405269614746576,67.32050288450282,36.04361412411202,56.6036773175744,104.61182854310704,115.04142792134601,75.42223179610845,137.51997911271258,139.62656156995598,AED,918.2892067755632
22.87056713719231,53.342090776924834,64.16208224201776,42.20235000746598,91.48168406473263,61.85864166328693,71.5138617134313,82.56557727952638,141.97448979107327,DEB,838.4193096297914
16.594764360054782,46.056560367316315,61.49031751956362,60.66690474249355,124.10516483964862,94.2862582106094,77.02437815034394,158.09792020019037,96.4318213823129,OIF,940.795541163175
19.397103177494436,24.399712920225003,52.27857448537016,49.40060039300941,117.23986185215858,92.78666086519894,71.6289530068774,158.60412216323311,115.55192980131335,ACV,857.761557393394
10.394224843748916,33.43444292935048,45.32397687240006,40.787329622044666,61.20892281532257,80.75562081511639,73.37583295158412,119.38215179794837,107.8570688644128,DEB,775.7175210198991
16.41336482538808,43.10393874123277,44.0773098524115,62.49357843299923,112.48566519326384,61.236617469293975,71.62092211912821,89.16372295035872,111.17212203951448,DEB,737.1241055252012
17.12521106735714,57.46465477230013,59.180805026973076,66.47244197684176,104.63984162471755,101.68738982106268,79.9433320149009,137.77700435618317,113.36830549239902,AED,951.301339121389
16.095342901098796,21.787566794554827,67.76553528407739,62.57918810156305,80.16595792308112,121.25184861871406,77.62923530257859,121.86560298146222,147.34700068879448,OIF,980.1027136540245
27.847990501921497,42.30231113239067,47.080397420719166,44.55087550086442,58.192570257412356,85.0047410082828,72.14596322265422,86.17443878233205,134.12878454145405,QWE,917.4736445505914
29.223512534461463,54.36941905710218,66.29729912290179,66.11100823884013,101.68434953360193,96.58290380672881,73.57901392467821,124.54785580150654,109.27511709008992,OIF,880.026625611727
13.441333546360134,44.766350256914734,56.44630033178666,57.55945360161772,109.02582344306572,83.51791843442491,70.00096040559995,99.13935713386337,107.3817224862685,DEB,744.0664017171849
21.06209734020782,39.47257576737965,56.30687520971018,46.71828755746199,87.44138277032819,60.15723011779114,76.86300397823082,157.88228885820567,141.51945725813596,DEB,944.9795342949238
27.493667981692692,29.806599497071794,69.25685154520168,56.54110166613748,64.84638323863064,66.37378437184414,70.70975677148965,137.327060239084,127.71527673277217,DAF,768.9934836170665
25.735156306092048,52.930743896800315,50.77614425609063,44.88464937415949,108.75790776365977,60.284254542268165,76.6030563262257,94.87795765716187,99.52875002964672,DAF,725.2212575641607
28.121839646440346,66.36343993652827,58.81141657505865,46.858398248553584,87.55010979348091,84.2338782751798,71.17604548089572,101.31345292939997,93.4781323303908,OIF,860.3587420698062
29.445978782346927,31.814759158317777,45.485212133202,47.39839115438513,102.10048767184111,99.37705268815819,77.65665795098604,81.02752842379459,102.28052107283496,ACV,830.7044131331835
21.974754569792594,48.82834650740109,62.97754225701677,42.41640593726074,79.69219944792722,88.26292975814002,75.13026921778508,111.62862973060575,134.08018748683435,ACV,889.0907766227234
12.086253388864595,23.031327438663578,42.539878627774755,42.681050750680605,81.39290485961706,100.49013053933145,70.84189633586382,121.38163003474673,123.31905830567715,DEB,772.4980110878282
21.29078572419006,21.510135569215414,60.929371664884684,61.659832362302,73.76089427798392,92.99418013175512,77.39181879448742,155.0667257718269,104.86298507687667,DAF,794.4217494876068
25.416641927456816,41.20991847851238,68.12641952148152,66.35096485049243,78.63932184864585,85.18827599557297,74.85835861398901,166.45803170054296,98.6388324718761,DAF,794.7929722935872
20.978025330247863,52.38553772216783,58.80220297698367,42.013445522140444,97.94522541039211,91.53087241058158,73.39416892536548,167.34821708561526,96.36174730983872,DAF,784.7599930990007
24.17383564943144,30.218023115513503,67.92409157894475,55.00943677279413,86.27100730606826,77.39511760083109,75.33779392335843,157.78960604368942,94.32439687269164,DEB,854.0837198429801
23.164530035073643,27.32771934805927,39.00281895955385,65.61557492899806,55.78172504239316,111.21696182412592,70.5785312375658,125.85889484186731,127.41047925006741,ACV,814.9353044076754
12.939970733244849,60.10547967728378,38.840431199245856,54.27047457391633,69.22249690345082,113.45101456875149,72.51141319797067,103.59643386740498,90.73060660764102,AED,805.6112820574142
27.996751963529306,21.67984813784463,42.58345790585851,59.41021486619671,76.56685870515355,101.80442699239154,73.64564873115295,159.19560107828448,99.53875297753873,DAF,744.2616358602176
10.368208623653892,24.985000183231143,50.95968148100053,57.76806098859328,116.71222546995355,126.82535873290806,74.01304424874914,154.1325657012227,114.31018481096048,ACV,830.7411419182099
17.41314047893798,26.63471440296049,64.74613534052767,50.083217914457705,101.73528808904135,96.20158352308229,79.96837524931581,103.00705840019369,123.08991873596042,AED,939.795119384952
25.792645142429603,29.55404998239626,62.92695204598629,56.74509196966663,58.28152555088512,127.76397371927068,74.11851566160567,122.78655644921602,137.06773698962007,QWE,935.3523418249126
29.292745844342484,32.276926312814226,35.44661953289311,62.341926859024646,104.16300063146461,91.25643802390924,76.47606899289613,164.97349825755515,140.5146587033982,OIF,1007.6366210968329
